id,text,binary_label
415124,"Und trotzdem werden sie bei der nächsten Flutkatastrophe Sandsäcke füllen, Impfzentren in der nächsten Pandemie betreiben. Auch, wenn du ihnen vor die Füße kotzt.",1.0
415125,"Neuerscheinung: Jahrbuch erinnert an die Flutkatastrophe im Kreis Euskirchen
https://t.co/QcJPdgq8jz",1.0
415126,Der U-Ausschuss zur #Flutkatastrophe im #ahrtal verschob am Freitag überraschend Zeugenvernehmungen – auch den Termin von Ministerpräsidentin Malu #Dreyer (SPD).  https://t.co/t8uYcjgId2,0.0
415127,"Die erste Zeit nach der #Flutkatastrophe im Sommer 2021 im #Ahrtal war nach Aussage von Zeugen im Untersuchungsausschuss des Landtags #RheinlandPfalz ausgesprochen chaotisch. 
https://t.co/HDiVcwjzTd
@ltrlp @hendrikhering @rlpNews1",0.0
415128,Zeugen zur Flutkatastrophe berichten von langer Chaosphase https://t.co/Xgm8zwCgsk via @volksfreund,0.0
415129,"Sein erster, richtiger Preis! Der @WDR-Reporter Jan Schulte gewinnt den Bremer Fernsehpreis für seine Live-Schalte zur Flutkatastrophe 2021 in der WDR Lokalzeit aus Dortmund. Herzlichen Glückwunsch! 🎉 #bfsp22 https://t.co/DMkp4xYliA",1.0
415130,"Der Untersuchungsausschuss zur #Flutkatastrophe verschob überraschend Zeugenvernehmungen – auch den Termin von Ministerpräsidentin Malu Dreyer. Was der Grund für die Verlegungen ist &amp; was ein VG-Bürgermeister, ein Oberst &amp; ein Notfallarzt berichteten.
https://t.co/IMzL0hYSdW",1.0
415131,"Die Bürgermeister von zwei Gemeinden im @KreisAhrweiler haben im #Untersuchungsausschuss zur #Flutkatastrophe beschrieben, wie sie die Hilfe für die Bevölkerung zunächst weitgehend selbst organisiert haben. 
https://t.co/ISTiQSLIsW",0.0
415132,"Der Untersuchungsausschuss des rheinland-pfälzischen Landtags zur #Flutkatastrophe im #Ahrtal hat die geplante Vernehmung von Zeugen zum damaligen Polizeieinsatz zurückgestellt. 
https://t.co/EwpWpLjiQC
@innen_rlp @rlpNews1",0.0
415133,"Der Kommandeur der #Bundeswehr in #RheinlandPfalz, Stefan Weber, hat die Zusammenarbeit mit zivilen Stellen bei der #Flutkatastrophe im #Ahrtal als insgesamt effizient dargestellt. 
https://t.co/nJIcuPSLge
@innen_rlp @bundeswehrInfo @BMVg_Bundeswehr",0.0
415134,"Zwei, wie ich finde, bemerkenswerte Details aus dem Untersuchungsausschuss zur #Flutkatastrophe heute...

Quelle: https://t.co/8jZtBFAyGz https://t.co/2CkmKJkRCJ",1.0
415135,Notfallmediziner halten Erfahrungen zur Flutkatastrophe fest:  Mainz – Die nach der Sturzflut im Ahrtal eingesetzten Notärzte haben ihre Erfahrungen in einem Positionspapier mit Vorschlägen für künftige Katastrophen festgehalten. „Wir sind… https://t.co/1NV2d9xZUb #Ahrtal https://t.co/UFSylNHsBu,1.0
415136,"""Die Hilfe fürs #Ahrtal wurde so schnell wie es im Angesicht der Jahrhundertkatastrophe möglich war in koordinierte Bahnen gelenkt."" Dieses Fazit zur heutigen Sitzung im #Untersuchungsausschuss #Flutkatastrophe zieht Obmann @nico_steinbach. Unsere PM: https://t.co/dy7FHZwg7q https://t.co/Wli3EcXsLI",1.0
415137,"Der UA „Flutkatastrophe“ hat sich mit der Thematik „Krisenmanagement/Katastrophenbewältigung“ auseinandergesetzt. Das Thema „Umgang mit Datenträgern der Polizeihubschrauberstaffel aus den Einsätzen im Ahrtal am 14./15. Juli 2021“ wurde vertagt.

https://t.co/8HXwuB97P7",0.0
415138,"Die rheinland-pfälzische #Ministerpräsidentin Malu #Dreyer sollte im Untersuchungsausschuss zur #Flutkatastrophe im Ahrtal nochmal aussagen. Doch das verzögert sich. Das hat vor allem etwas mit den Beweismitteln zu tun.

https://t.co/3kJ0V4IHEE",1.0
415139,"Die rheinland-pfälzische Ministerpräsidentin Malu #Dreyer sollte im Untersuchungsausschuss zur #Flutkatastrophe im #Ahrtal nochmal aussagen. Doch das verzögert sich. Das hat vor allem etwas mit den Beweismitteln zu tun.

https://t.co/zwrfLJgbCT",1.0
415141,"Deutsches Feuilleton 2023:

""Nach der erneuten Flutkatastrophe im Rheinland müssen wir darüber nachdenken, die Klimaaktivisten ins Aufräum-Straflager zu schicken. Sie sind es, die mit ihren Störaktionen den Deutschen die große Lust am Klimaschutz ausgetrieben haben. Ein Plädoyer""",1.0
415142,Flutkatastrophe in Blessem: RWE-Anwälte fordern Ablösung von Chefermittler der Sonderkommission https://t.co/SnU26Ij9l8,0.0
415143,Kölner Stadt-Anzeiger: Flutkatastrophe in Blessem: RWE-Anwälte fordern Ablösung von Chefermittler der Sonderkommission https://t.co/efLdAs6Yqr #Köln,0.0
415144,"Genau darum geht es morgen (Fr) noch einmal im U-Ausschuss zur #Flutkatastrophe im #Ahrtal : Was passierte mit den Polizei-Videos aus der Flutnacht? Was genau war auf den USB-Sticks, die ein Bote im Auftrag des MdI abholte - und wo blieben die Sticks? https://t.co/yoaMX1sAa9",1.0
415145,"Haben jetzt die Arbeitspläne bis Ende des Jahres bekommen!
Ich kann’s noch immer nicht fassen, das ich demnächst wieder mit dem Rad fahren kann🥹
#ahr #ahrflut #ahrtal #ahrweiler #badneuenahr #flut #flutkatastrophe #flutmut #optimismus #weAHRstillhere #solidahrität #wiederbunt",1.0
415146,"Für ihren selbstlosen Einsatz in den ersten Stunden der #Flutkatastrophe wurde das Sanitätsregiment 2 ""Westerwald""  in #Rennerod mit dem Ehrenzeichen der @bundeswehrInfo ausgezeichnet. Für @rlpNews dankte @Alex_Schweitzer den Soldatinnen &amp; Soldaten für ihre besonderen Verdienste. https://t.co/UD5CxBih4x",1.0
415147,Das #Heimatjahrbuch #KreisAhrweiler ist da: erstmals vollständig in Farbe und - bedingt durch die #Flutkatastrophe - als Doppelausgabe 2022/2023. 121 Beiträge auf 432 Seiten - eine nie dagewesene Dimension in den bisher erschienenen 80 Jahrgangsbänden: https://t.co/JgpK24rQ91 https://t.co/kKvVxQFD6w,1.0
415148,"Im Ahrtal sieht es nach der Flutkatastrophe noch immer aus wie im Kriegsgebiet«. Am ersten Novemberwochenende fahren wieder 17 Glauburger hin, um beim Aufbau zu unterstützen. Nach wie vor tut Hilfe not. https://t.co/nJzfIDypDz",1.0
415149,"Ein gutes Jahr nach der verheerenden Flutkatastrophe im Ahrtal und in der Stadt Hagen zeigt sich, wie die zielgerichtete rotarische Hilfe effektiv gewirkt hat. https://t.co/e2OlhiEre6",1.0
415150,Pressemitteilung:Hilfe nach der Flutkatastrophe: Mainzer Feuerwehrauto aus Sinzig zurückgebracht https://t.co/krfozAzBSw,0.0
415151,"Ich hatte während der Flutkatastrophe im Ahrtal mal gelesen, dass RWE einen Tagebau ausgepumpt hat und das weiter unten im Fluss zu mehr Überflutungen geführt hat - finde dazu aber keine Quelle mehr. Könnt ihr mir helfen?
@rweenteignen @LuetziBleibt",1.0
415152,"Der Schadensgutachter der nach der #Flutkatastrophe die Schäden an meinem Haus bewertet hat, hat einen ganz eigenen Humor: Das Gutachten, dass er ""bis Ende Januar 2022"" fertigstellen wollte, könnte er wohl ""bis Ende Dezember"", auf jeden… https://t.co/t6emdtlffu",1.0
415153,"💙 Gedenken an die ""Ogoni 9"" + Spendenaufruf für #Flutkatastrophe in #Nigeria 💙

🕙 Wann? Do, 10 November, 18 Uhr
📍 Wo? Shell Tankstelle, Skalitzer Straße 48,

Wir gedenken den 9 nigerianischen Aktivisten, die wegen ihres Protestes gegen den Öl-Konzern #Shell ermordet wurden! https://t.co/Tzb2D024jb",1.0
415154,"#Flutkatastrophe an der Ahr, schwerer #Unfall, Krankheit, Schulden, Verlust von geliebten #Menschen. Das Leben ist ein Auf und Ab, steckt voller Höhen und Tiefen. Von ihrer persönlichen Achterbahnfahrt erzählen die Gäste im ""Nachtcafé"". https://t.co/9y3EaHkUeZ",1.0
415155,CDU hinter her ist man immer schlauer Wer hat unsere Alten alle weggesperrt oder Flutkatastrophe ach wird wohl etwas Hochwasser kommen Wehe es kommt anders Gemeckert wird immer SPD FDP CSU Familien Rentner Wirtschaft BRD,1.0
415156,Alpine Gastgeber stellen Opfer der Flutkatastrophe Urlaubsaufenthalte zur Verfügung https://t.co/HLmPwOegxn,1.0
415157,Alpine Gastgeber stellen Opfer der Flutkatastrophe Urlaubsaufenthalte zur Verfügung https://t.co/U0aINz1FIP,1.0
415158,"Besondere Ehre für @FESonline in #Pakistan. Präsident Arif Alvi konnte ich unsere Kondolenz zu den Folgen der Flutkatastrophe überbringen und mit ihm zu unserem Beitrag für Dialog, Frieden, Klimagerechtigkeit und die regelbasierte internationale Ordnung sprechen. @PresOfPakistan https://t.co/qhHNch0MKD",1.0
415159,Alpine Gastgeber stellen Opfer der Flutkatastrophe Urlaubsaufenthalte zur Verfügung  https://t.co/RWSEhk8bol,1.0
415160,Alpine Gastgeber stellen Opfer der Flutkatastrophe Urlaubsaufenthalte zur Verfügung #Beim #Haus #Jakob #Kaiser #Rainer #Salzburg #Tirol https://t.co/dat9XpHC30,1.0
415161,Alpine Gastgeber stellen Opfer der Flutkatastrophe Urlaubsaufenthalte zur Verfügung https://t.co/rlGniwz0Su,1.0
415162,"#NigeriaFluthilfe

Liebe Mitmenschen!
Ich bitte um Ihre / Eure Aufmerksamkeit und Hilfe!
Ich bitte Sie um Spenden für Opfer der anhaltenden #Flutkatastrophe in #Nigeria. 

https://t.co/ecJ5qZU46q

1/6",1.0
415163,"#Followerpower

Welches #Plüschschaf-Frauchen oder -Herrchen vermisst seit der #Flutkatastrophe im #Ahrtal sein #Kuscheltier?
Es wurde nach &gt;1 Jahr jetzt endlich gefunden &amp; gerettet

Alles Weitere hier👇🏻",1.0
415164,Warum ist Frau #Dreyer nach ihrer „Performance“ während der Flutkatastrophe eigentlich noch im Amt?,1.0
415165,"Die Betroffenen der Flutkatastrophe erhalten finanzielle Unterstützung von der Ostsee. 

https://t.co/inAhzzKi63",0.0
415166,"""Im ,#Ahrtal haben sich zu diesem Zeitpunkt längst Dutzende von Menschen auf Hausdächer oder Balkone geflüchtet, in der hereinbrechenden Dunkelheit leuchten sie den Hubschrauber an, versuchen mit Lichtzeichen auf sich aufmerksam zu machen. Hoffen auf Rettung."" 😔
#Flutkatastrophe",1.0
415167,Denis Drosdzol ist bei der Freiwilligen Feuerwehr Gelsenkirchen und war bei der Flutkatastrophe im Sommer 2021 ebenfalls im Einsatz. Die Hauptaufgabe bestand darin mit Tauchpumpen die Straßen frei zu machen. https://t.co/c2LiVQCdGo,0.0
415168,"+++Geisenheim hilft dem Ahrtal+++ Mehr: https://t.co/gTGeBjRWPV +++ #news #weinhandel #weinwirtschaft
»»» Die Hochschule Geisenheim hat im Rahmen der Aktion »Geisenheim hilft!« 135.000 Euro Spendengelder für die Betroffenen der letztjährigen Flutkatastrophe im Ahrtal gesammelt. [",1.0
415169,Die Ungereimtheiten der Flutkatastrophe 2021 werden aufgedeckt I 04.09.2... https://t.co/N84vVivX5O via @YouTube. Ihre Pläne sind weltweit durch angebliche Volksvertreter und Regierungen weltweit für ROM umgesetzt und wer das alles leugnet ist ein Teil dieses Verbrechens 😡🍎 https://t.co/R7r2K9TJaG,1.0
415171,"Die Harald Schmidt Show - 19.09.2002 - mit Guido Westerwelle.

Wahre Worte zur damaligen Flutkatastrophe.

Passt im Bezug aufs Ahrtal! 

@myfluesterkanal https://t.co/N4467DLvDs",1.0
415172,"Pakistan: Fast vier Millionen Kinder von medizinischer Versorgung abgeschnitten | PCLMedia https://t.co/ZugjwOKtya

#SOSKinderdoerfer #Pakistan #Ueberschwemmungen #Flutkatastrophe #Katastrophe #Krankheiten #Nothilfe https://t.co/it5OqYo5WW",1.0
415173,"In #Hagen Eckesey, wurde der Rückbau, weiterer Eisenbahninfrastruktur beschlossen. Es trifft das Gleis 136 und die Weiche 16, ehemals Anschl. TWB.

#Flutkatastrophe #Klimakatastrophe
#GüteraufdieSchiene https://t.co/Xw7ZUyk92D",1.0
415174,"In #Altenahr sieht es immer noch wirklich echt schlimm aus...
#Ahrtal #flutkatastrophe https://t.co/qyCZ7I9OYQ",1.0
415175,Meine Rezension über Hotel Rodderhof in Ahrweiler wo ich letztes WE übernachtete (und das erst seit einige Wochen wieder geöffnet wurde nach der verheerende Flutkatastrophe 2021) https://t.co/SSLxAiDkfZ,1.0
415176,"Die Hubschrauberstaffel der rheinland-pfälzischen Polizei hat am Abend der #Flutkatastrophe das Lagezentrum des Innenministeriums aufgefordert, alle verfügbaren Polizeikräfte ins #Ahrtal zu schicken. 
https://t.co/imPWHJZJ0u
@HochwasserAhr21 #ahr @rlpNews1 @WiederaufbauRLP",1.0
415177,mittwoch 2.11. 18:00 soli-abend für die flutkatastrophe in pakistan im amerlinghaus kommts vorbei !,1.0
415178,Mehrere Drohnen sind am Samstag in den Flutgebieten im #Ahrtal im Einsatz. #RLP #Flutkatastrophe https://t.co/Nnjfq0NQJB,1.0
415179,"Flutkatastrophe 2021: Hilfseinsatz in Ahrbrück, Kreis Ahrweiler - Wasser... https://t.co/T5JTG376yC via @YouTube",1.0
415180,"Ihr lieben #Wishlistengel.Ich hänge nochmal unsere #Wishlist an.Seit der Flutkatastrophe leiden die Kids unter enormen Schlafproblemen.Der KA hat uns #Gewichtsdecken empfohlen. Hat vlt. jmd günstig eine abzugeben?
#wish2hand 
#ichbrauchebitte
@sorgeweniger https://t.co/XHERQvslX1",1.0
415181,"So reagieren Amerikaner auf Naturkatastrophen! Hier nach dem #HurricanIan in Florida.
Erinnert ihr euch noch an die beschämende Reaktion deutscher Politiker anlässlich der #Flutkatastrophe im #Ahrtal?
Man kann über die #USA viel sagen, aber die Amis wissen, was #Solidarität ist! https://t.co/dJXpH8khJH",1.0
415182,Gegen einen ehemaligen Offizier der #Bundeswehr hat die Staatanwaltschaft Passau Strafbefehl beantragt. Er soll sich der Amtsanmaßung nach der #Flutkatastrophe schuldig gemacht haben. https://t.co/AYcISJupFw,0.0
415183,Ach und dann frage ich mich noch wo die Hilfe für die Flutkatastrophe die haben immer noch keine richtige Hilfe erhalten bewegt euch ihr verlogene Politiker es wird Zeit das die Hilfe da ankommt und nicht in die Ukraine die weder noch in der Eu sind geschweige mal in der NATO,1.0
415186,"„In dem kleinen Ort Ehlingen, einem Ortsteil von Bad Neuenahr-Ahrweiler, ist bei der #Flutkatastrophe im vergangenen Jahr kein Anwohner ums Leben gekommen. Für die Anwohner ist klar, dass das an dem Anruf eines Feuerwehrmannes aus ihrem Ort lag.“ https://t.co/pbXD9hsWUq",0.0
415187,"Ich gönne Jedem seinen Besuch im Biergarten heute, doch das darf nicht so weiter gehen ‼️#Klimakrise #Ahrtal #Flutkatastrophe 
#Waldbrände #Hitzetote",1.0
415188,"Durch Verfehlungen der Politik sterben Menschen!
Das hat keine Konsequenzen!
Demokratisch sehr fragwürdig 🤨!
Flutkatastrophe im Ahrtal: Dreyer in der Kritik | https://t.co/BZWtFpdmr7 https://t.co/8HTsqzTcvf",1.0
415189,"FDP will Bundeswehr eine zentralen Rolle bei der Bewältigung von Krisen im Inland zuordnen | PCLMedia https://t.co/5P8pY54WMS

#FDP #Bundeswehr #Pandemie #Naturkatastrophen #Flutkatastrophe #Waldbrand https://t.co/KfOiuxvwaM",1.0
415190,Vom #Waldbrand in #Gummersbach bis zur #Flutkatastrophe im #Ahrtal die neue @WDR #Klima #App im #Test bei uns an der @HammMls #twlz #edunrw https://t.co/8QAGLpISNm,1.0
415191,"🟩🟦🟥🟧
... auf der Suche nach Holzbriketts zum heizen, wenn hier uns ein Unternehmer folgt oder ... würden wir uns sehr freuen wenn Ihr helfen könntet.

#ehrlichehilfe #nrw #Ahrtal #Flutkatastrophe #wirhelfen #wirlasseneuchnichtallein #hilfszentrumnrw
https://t.co/xcrtilzl0O",1.0
415192,"Einen nicht näher benannten Bundeswehroberst a.D. erwartet wegen Amtsmissbrauchs ein Strafbefehl. Im Zuge der Flutkatastrophe im #Ahrtahl nutzte er einen Titel, der ihm nicht zustand. Das ist nicht wohl Max Eder aus Freyung-Grafenau?
https://t.co/5EqwpWZYmp",1.0
415193,Flutkatastrophe: Die Menschen im Ahrtal ein Jahr nach der Flut. Das Geld für den Wiederaufbau geht jetzt in die Ukraine... https://t.co/ggaR3OZF2K,1.0
415194,"An der Baustelle geht es weiter. Nicht so schnell wie erhofft, aber es läuft.

Als ich das letzte Mal bewusst aus der Wohnung meiner Tante raus geschaut habe war der Garten voller Matsch und Leergut ...

.....
#sinzig #ahrtal #Flutkatastrophe #Wiederaufbau #solidahrität https://t.co/yWp9pCZfsL",1.0
415195,"Wem die Kosten für Klimaschutz noch immer zu hoch sind, sollte sich die aktuellen Studien zu Klimafolgen anschauen. Mindestens 80 Milliarden kosteten die Extremwetterereignisse in D. seit 2018. Davon entfällt mehr als die Hälfte auf die Flutkatastrophe 21. https://t.co/GvhTJ1RcOb",1.0
415196,"Auch mehr als ein Jahr nach der Flutkatastrophe sind wir für betroffene Unternehmen und Arbeitsuchende/Arbeitslose da! 
Wir unterstützen Sie in Fragen zu Personalgewinnung, Qualifizierung, Arbeitssuche und vielem mehr.
Agentur für Arbeit und Jobcenter 👉Team AHRweit in Arbeit",1.0
415197,"Der neue rheinland-pfälzische Innenminister Michael Ebling will Vorsorge treffen, dass Ereignisse wie die #Flutkatastrophe im #Ahrtal an den entscheidenden Stellen schneller erkannt werden können. https://t.co/P0IJoxD1NS
@rlpNews1",0.0
415198,"Die Ampel-Koalition in #RheinlandPfalz wird nach Einschätzung des Politologen Kai Arzheimer wegen der #Flutkatastrophe nicht zerbrechen. 
https://t.co/aX14DK4jDJ",1.0
415199,"48 bei der #Flutkatastrophe jetzt das, wie viele Tote lässt man @hreul #CDU @CDU noch durchgehen? https://t.co/wMXsiQh3Nt",1.0
415200,"#Pressemitteilung Die Krise als Chance nutzen – Start von Fraunhofer-Fluthilfeprojekt INT2030+
Das Projekt vereint mehrere Initiativen mit dem Ziel, die Weiterentwicklung des Instituts nach der Flutkatastrophe im Juli 2021 voranzutreiben. Mehr Info: https://t.co/ooKP73eHic https://t.co/xnWk9YsJlO",1.0
415201,"Bei der Flutkatastrophe im #Ahrtal starben 12 Menschen mit Behinderungen, weil sie nicht rechtzeitig gewarnt wurden. Wie Klimaschutz inklusiver werden kann, haben wir Expert*innen von u.a. @myAbility_org, @LFDWdach, @HI_Deutschland &amp; @BIZEPS gefragt.
https://t.co/lHmYhLNxM5",1.0
415202,"Das Ausmaß der Schäden nach Hurrikan ""Ian"" in Florida und nach der Flutkatastrophe im Ahrtal ein gutes Jahr zuvor ist durchaus vergleichbar. Aber der Umgang mit der Katastrophe ist in Florida ein ganz anderer als in Deutschland.
https://t.co/1gUPKlxw8I",1.0
415203,Das Baustofflager in #Altenburg hat nach der Flutkatastrophe Betroffene mit Material versorgt. Zum Jahresende soll damit Schluss sein. Der Schließung blickt der Koordinator mit gemischten Gefühlen entgegen. [GA+]  https://t.co/ARKT9BRMUB,1.0
415204,"Rechte heulen rum, dass mit einer #Vermögenssteuer die Ukraine aufgebaut werden soll und nicht das Ahrtal.

In Wirklichkeit ist ihnen die Flutkatastrophe vom Ahrtal egal. Sie scheißen ja aufs Klima. Was soll diese Heuchelei also?",1.0
415205,"Na, was glaubt ihr, wird der #ÖRR in 33 oder 34 Jahren eine Doku über die Flutkatastrophe im Ahrtal drehen?

So wie über #Ramstein?
https://t.co/ttMZEzDSgn",1.0
415206,"Genau so viel, wie alle EU-Staaten!
Haben wir doch erlebt, bei der Flutkatastrophe, als sich die Menschen nicht retten konnten, vor Hifspaketen und Geld, aus den Nachbarländern! 🤔",1.0
415208,"Staatsanwaltschaft verhängt Strafbefehl gegen den pensionierten Oberst Eder der die Flutkatastrophe im Ahrtal ausschlachtete.
 https://t.co/Nz7t3TsHvI",0.0
415209,"#Deutschland und #Resilienzstrategie  #COVID19, Flutkatastrophe im Ahrtal, Waldbrände, Angriffskriegs Russland gegen Ukraine. Bundesregierung hat vor die Resilienz der deutschen Gesellschaft zu stärken. Dialog: Bund- Ländern, Kommunen und konkrete Umsetzung",0.0
415210,"Das Ahrtal hat Scholz längst vergessen. War doch nur eine Flutkatastrophe mit wahrscheinlich knapp 140 Toten in einer sehr begrenzten Region in Deutschland. Sorry, ist das jetzt eine Verharmlosung des russischen Angriffskrieges auf die Ukraine?",1.0
415212,„Geisenheim hilft!“: Insgesamt 135.000 Euro an Spendengeldern kamen bei der Aktion der @hsgeisenheim u. ihres Ehemaligenverabandes im vergangenen Jahr zusammen – und den von der Flutkatastrophe im Ahrtal Betroffenen direkt zugute. https://t.co/6ZoZYvOn3l,1.0
415213,"⚠️ Mehr als 1,5 Mio. Kinder sind laut @UNICEF von den verheerenden Überschwemmungen in #Nigeria betroffen. Schuld an der Flutkatastrophe ist die vom Menschen gemachte #Klimakrise. Klimaschutz ist nicht verhandelbar, Klimaschutz ist #Kinderschutz!

#NigeriaFloods #ClimateCrisis",1.0
415214,"Softblock ist keine Selbstreflexion, sondern lediglich der klägliche Versuch seine Umwelt dahingehend zu ändern, das sie das wackelige Konstrukt des internalisierten Fehlverhaltens weitgehend stabilisiert. 

Der Versuch, das Meer abzupumpen um einer Flutkatastrophe zu entkommen.",1.0
415215,Das KDSZ Frankfurt hat seinen Tätigkeitsbericht für 2021 veröffentlicht – die Arbeit der Südwest-Diözesandatenschutzbeauftragten war in diesem geprägt von der Flutkatastrophe. https://t.co/QTAuJ0qjx4,0.0
415216,Ein Opfer der #Flutkatastrophe 2021: Zur alten #Kohlscheune https://t.co/t6AFGIRpMX,1.0
415217,"Wenn der Aufbau der Ukraine so schnell voran geht wie der im Ahrtal nach der Flutkatastrophe, dann werden sich die Ukrainer bestimmt freuen 😉😊",1.0
415218,"Im #Ahrtal nichts Neues! Hilfe &amp; Wiederaufbau nach der #Flutkatastrophe mangelhaft. Großspurige Versprechungen der @RLPnews wurden nicht umgesetzt. Viele Häuser immer noch unbewohnbar, Infrastruktur weiter am Boden, Hochwasserschutzkonzept fehlt. Landesregierung versagt erneut! https://t.co/jYHhLlBJlu",1.0
415219,"Im #Ahrtal nichts Neues! Hilfe &amp; Wiederaufbau nach der #Flutkatastrophe mangelhaft. Großspurige Versprechungen der @RLPnews wurden nicht umgesetzt. Viele Häuser immer noch unbewohnbar, Infrastruktur weiter am Boden, Hochwasserschutzkonzept fehlt. Landesregierung versagt erneut!",1.0
415220,Ist das Ahrtal nach der Flutkatastrophe schon wieder aufgebaut?,1.0
415221,Guter Bericht und verdiente Ehrung: #DRK im Kreis #Viersen mit Medaille für Einsatz bei #Flutkatastrophe geehrt https://t.co/ro8OBerPdp via @rponline,1.0
415222,"Wer unkompliziert 2 Mrd. Euro für Flüchtlinge zur Verfügung stellen kann, der hätte auch im Ahrtal nach der Flutkatastrophe helfen können - wenn er es denn gewollt hätte!

Kostenlos abonnieren: https://t.co/eZzJXuPdwt",1.0
415223,"„Weil das vorhandene Personal noch die Folgen der Flutkatastrophe abarbeitet, verschieben sich in Eschweiler zahlreiche #Straßensanierungen – um bis zu drei Jahre.“ https://t.co/UJuIOcgXv5 via @an_topnews",0.0
415224,"1 Jahr, 99 Tage nach der Flutkatastrophe am 14./15. Juli 2021, ""Laach, R... https://t.co/jeIsv0k0Xa via @YouTube",1.0
415225,"Ministerpräsidentin #MaluDreyer wird voraussichtlich im November erneut im Untersuchungsausschuss #Flutkatastrophe aussagen. 
https://t.co/uurYa9Bwiq
@ChBaldauf @CDUFraktionRLP @rlpNews1 @SPDFraktionRLP",1.0
415226,"Auch Erben können Aufbauhilfe in Anspruch nehmen. Welche Kriterien erfüllt sein müssen, zeigt das aktuelle Aufbauhilfe-Video ↘️#isbrlp #rlp #förderbank #aufbauhilfe #ahrtal #flutkatastrophe #infopoint #informationsbündnis #wirsinddahr #zukunftfördern #werteschaffen",1.0
415227,"Zum Glück mussten hier keine #Tomatensuppe und #Kartoffelbrei von den Schutzscheiben
entfernt werden. Schlamm, Wasser, Fäkalien, Heizöl sind auch wesentlich simpler zu entfernen.

#Klimaschutz #Flutkatastrophe https://t.co/EdvsJg2IlI",1.0
415228,"#Steifenwolken und #Kondensstreifen über #Hannover

#GeoEngineering #Cloudseeding #SolarRadiationManagement #HAARP #Wettermanipulation #chemtrails  #Klimamanipulation #Dürren #Unwetter #Hochwasser #Unwetter #Flutkatastrophe menschgemacht ?! https://t.co/888NXJmrZo",1.0
415229,"Gute Nachrichten für die Verkehrsteilnehmer im Märkischen Kreis. Die ""Höllmecke"" zwischen Werdohl und Neuenrade ist wieder frei. Die Straße musste nach der Flutkatastrophe 2021 komplett wieder aufgebaut werden.

https://t.co/ZLt1dB6kkP",0.0
415230,"#Steinmeier #Scholz #BuReg Marathon-Wiederaufbau der Ukraine…bedeutet, Deutschland 🇩🇪 zahlt Jahrzehnte an ein über Maßen korruptes Land.
Wie wäre es mal mit dem Wiederaufbau im eigenen Land, nämlich das #Ahrtal und Umgebung !
#Flutkatastrophe",1.0
415231,"Für ihren Einsatz nach der #Flutkatastrophe im Ahrtal 2021 wurden @THWLeitung-Einsatzkräfte nun feierlich geehrt. Bundesinnenministerin verlieh die Fluthilfe-Medaille.

Mehr zum Thema: https://t.co/6t4U0dwby2",1.0
415232,"Ein Jurist aus dem #Saarland soll im Zusammenhang mit der Aufklärung der #Ahrtal-Flutkatastrophe 2021 im Auftrag des Mainzer Innenministeriums prüfen, ob das Ministerium dem Untersuchungsausschuss des Landtags alle notwendigen Akten geliefert hat. https://t.co/b0YWW8QUwd",0.0
415233,"Hilfe nach der Flutkatastrophe im Ahrtal: Mitglieder der Berufsfeuerwehr sowie verschiedener Löschzüge aus #Münster haben von Stadtrat Wolfgang Heuer die Feuerwehr- und Katastrophenschutz-Einsatzmedaille des Landes NRW überreicht bekommen.
https://t.co/pzqcbJwxns",1.0
415234,"Unsere #U19 hatte gestern Besuch von Kindern aus dem von der Flutkatastrophe betroffenen Ahrtal. Gemeinsam wurde gekickt und viel gelacht. 🤝⚽ Die DFB-Stiftung Egidius Braun hatte den Austausch an der Sportschule Schöneck mitorganisiert.
Schön, dass ihr da wart!

#HERZZEIGEN https://t.co/XtsqSWGSzc",1.0
415235,"Die #Bundesregierung kriegt es nicht hin, ein Jahr nach der Flutkatastrophe, den Wiederaufbau im #Ahrtal abzuschließen. Aber sprechen von einem Marshallplan für die #Ukraine.",1.0
415236,"In Bad Neuenahr 15 Monate nach der #flutkatastrophe im #ahrtal - vieles ist im Wiederaufbau, die Zerstörung ist noch immer allgegenwärtig - Alltagsprobleme relativieren sich https://t.co/E1QwfupvCm",1.0
415237,Chatprotokolle aufgetaucht: Hat Malu #Dreyer die #Ahrtal-Flutkatastrophe... https://t.co/nCDAwUD720 via @YouTube,1.0
415238,"Versicherungen werden in den kommenden Monaten teurer | PCLMedia https://t.co/lb55GgThSU

#Versicherung  #KfzVersicherung #Kosten 
#Flutkatastrophe #Tariferhöhung #Haftpflichtversicherung https://t.co/2SrDHjTDX9",1.0
415239,"wenn ich irgendwann in einer Flutkatastrophe oÄ gefangen bin werde ich allen anderen stark sarkastische Sprüche wie ""hätte mir das mal früher wer gesagt"" oder ""Wetter gabs schon immer, wird wieder"" oder ""ich habs euch ja gesagt"" und werde keine Entscheidung meines Lebens bereuen.",1.0
415240,"Einmal mehr sind es Kinder, die am meisten leiden. Etwa im Gefolge der Flutkatastrophe in #Pakistan. Eines der vielen schon wieder fast vergessenen Dramen der Welt... 
Die Caritas hilft weltweit - @iamCARITAS @CaritasEuropa @caritas_ci",1.0
415241,Hab die Doku gesehen - 1 Jahr nach der Flutkatastrophe. Die Menschen tun mir so leid - zu wenig Unterstützung zu wenig Geld für den Aufbau!!! Aber für Corona 🤑💰💶,1.0
